"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1801,"HH",-0.0208779644330377,NA,0.0202193385217904,NA,100,100,NA,0.148222463336237,1
1801,"HH-ANT",-0.00986563908378408,0.0190509033925579,0.0239798694621592,0.0223034793708665,100,100,100,0.148369371599401,1
1802,"HH",0.0126446629214239,NA,0.0204039398286857,NA,100,100,NA,0.157039893798266,1
1802,"HH-ANT",0.00901945456648963,-0.00625147953918827,0.0242147445201308,0.0224846084066186,100,100,100,0.157067270395651,1
1803,"HH",-0.00641174359041913,NA,0.0202211708149769,NA,100,100,NA,0.134719842209244,1
1803,"HH-ANT",-0.00727450885066246,-0.00149871945111423,0.0239441255184762,0.0223558920639208,100,100,100,0.134690837849101,1
1804,"HH",-0.0160175615040293,NA,0.0203478647056275,NA,100,100,NA,0.161623049695405,1
1804,"HH-ANT",-0.0119799842088148,0.00692382682957565,0.0241596888162564,0.0224097632992877,100,100,100,0.161893207073263,1
1805,"HH",0.0148113131493795,NA,0.0202460869888595,NA,100,100,NA,0.146202741677828,1
1805,"HH-ANT",-0.0018763540155785,-0.0288757453451026,0.0240003156691863,0.022338560321741,100,100,100,0.145669418812157,1
1806,"HH",-0.00277686963269586,NA,0.0202950592765967,NA,100,100,NA,0.155787516136589,1
1806,"HH-ANT",0.0161761442158217,0.0323286549216089,0.0240694522130425,0.0223613627665383,100,100,100,0.15375054620032,1
1807,"HH",-0.00570725051091675,NA,0.020088938836658,NA,100,100,NA,0.120521801140181,1
1807,"HH-ANT",0.00409027974748679,0.0172170313890905,0.0237452346094007,0.0222776585569389,100,100,100,0.120898836290123,1
1808,"HH",0.0138682844207057,NA,0.0201241556547189,NA,100,100,NA,0.152211970130677,1
1808,"HH-ANT",0.0253963647899643,0.01990266647281,0.0238766076336824,0.0221836888454278,100,100,100,0.152223991995104,1
1809,"HH",-0.0100006669398009,NA,0.0202598596280702,NA,100,100,NA,0.153676398547814,1
1809,"HH-ANT",0.00193912661679526,0.0205433397678651,0.0240336344542042,0.0223307271002956,100,100,100,0.152999074323192,1
1810,"HH",0.00657388958356308,NA,0.0203675266047832,NA,100,100,NA,0.140004925889046,1
1810,"HH-ANT",0.0210502783224783,0.0250851518189797,0.0241225943729196,0.0224977157522279,100,100,100,0.139215160065485,1
1811,"HH",0.0232735464317027,NA,0.0202902564658255,NA,100,100,NA,0.135613731274532,1
1811,"HH-ANT",0.0256696300149983,0.00417619561758337,0.0240275502100263,0.022430481012929,100,100,100,0.135613643973436,1
1812,"HH",-0.0300684904477559,NA,0.0203018825862483,NA,100,100,NA,0.158765047900776,1
1812,"HH-ANT",-0.0272271480699785,0.00489459515722949,0.024098792821985,0.0223652875998767,100,100,100,0.158798953992939,1
1813,"HH",0.00674332820749548,NA,0.0201795473810202,NA,100,100,NA,0.126977884471893,1
1813,"HH-ANT",0.00769664783478345,0.00166183437468876,0.0238711943516207,0.0223450969337563,100,100,100,0.127062977322424,1
1814,"HH",-0.00485742247156992,NA,0.0203213990479928,NA,100,100,NA,0.163179469034129,1
1814,"HH-ANT",0.00105359371557922,0.010158376963318,0.0241289995269454,0.0223754895504886,100,100,100,0.16303579828479,1
1815,"HH",0.0212008633061908,NA,0.0202453701272129,NA,100,100,NA,0.155826440330358,1
1815,"HH-ANT",0.018477848037325,-0.0046939101688514,0.0240261490478542,0.0223097506727377,100,100,100,0.155789300418762,1
1816,"HH",-0.0431843703753318,NA,0.0202873738680279,NA,0,0,NA,0.138502532982491,1
1816,"HH-ANT",-0.0401363733660618,0.00530014151917635,0.0240336321081184,0.0224155041683015,100,100,100,0.13859012711628,1
1817,"HH",-0.0352778341915964,NA,0.020471163448493,NA,100,100,NA,0.159010572282699,1
1817,"HH-ANT",-0.0422915715408769,-0.0120863254465355,0.0242977941168995,0.0225546776549839,100,100,100,0.159093699685834,1
1818,"HH",-0.0178334441981215,NA,0.0203309618983512,NA,100,100,NA,0.140318338456996,1
1818,"HH-ANT",-0.00886911254763978,0.0154710920675064,0.0240951563859772,0.0224589926792705,100,100,100,0.141033033733435,1
1819,"HH",0.00930526896391666,NA,0.0202623194798251,NA,100,100,NA,0.123078975171339,1
1819,"HH-ANT",0.00624086448171181,-0.00537619524801326,0.0239499936653676,0.0224597677115868,100,100,100,0.122973752231774,1
1820,"HH",0.00572706981342237,NA,0.0203200114403922,NA,100,100,NA,0.135503789606182,1
1820,"HH-ANT",-0.00181803198903468,-0.0131390135937834,0.0240595790225088,0.0224640285600949,100,100,100,0.1352936922012,1
1821,"HH",0.0222110112103618,NA,0.0201623305948834,NA,100,100,NA,0.115334275534152,1
1821,"HH-ANT",0.0361072822481428,0.0245933797006027,0.0237996317933049,0.0223921047674298,100,100,100,0.115169627013999,1
1822,"HH",-0.0455996013794049,NA,0.0202389571082988,NA,0,0,NA,0.157495656634214,1
1822,"HH-ANT",-0.0380798100558737,0.0129256905000405,0.0240197249932646,0.0222972665667088,100,100,100,0.15712132635853,1
1823,"HH",-0.0422088989536819,NA,0.0201764920671424,NA,0,0,NA,0.139607240868026,1
1823,"HH-ANT",-0.0282298973491796,0.0242881974931583,0.0239043364409979,0.0222845496058439,100,100,100,0.139393661263124,1
1824,"HH",0.00452853262531109,NA,0.0202315535754728,NA,100,100,NA,0.130959709825338,1
1824,"HH-ANT",0.0369160213925868,0.0565391359499025,0.0239293486985769,0.0223789562697654,100,100,0,0.129831361350119,1
1825,"HH",0.00767806056811345,NA,0.0203175374269593,NA,100,100,NA,0.138960326860999,1
1825,"HH-ANT",-0.00601710113352245,-0.0236923425340832,0.0240599201020259,0.022444927380815,100,100,100,0.13802599687721,1
1826,"HH",0.0148517745470131,NA,0.0202824242670121,NA,100,100,NA,0.145000184457289,1
1826,"HH-ANT",0.0097887014226236,-0.00877650705535645,0.0240445579484522,0.0223853560786407,100,100,100,0.144986577715426,1
1827,"HH",-0.0305885890123656,NA,0.0201836238752881,NA,100,100,NA,0.128872056290255,1
1827,"HH-ANT",-0.0163832821361899,0.0248610673177484,0.0238813349898994,0.0223396402185765,100,100,100,0.128889542117915,1
1828,"HH",0.00632560764213154,NA,0.0204678379358426,NA,100,100,NA,0.149641479638064,1
1828,"HH-ANT",0.00254436526206308,-0.00654373237546831,0.0242727047990814,0.0225788529419529,100,100,100,0.149639253521906,1
1829,"HH",0.0102684594484841,NA,0.0201569436747907,NA,100,100,NA,0.148313668080666,1
1829,"HH-ANT",0.00335756061493107,-0.0119524698926118,0.0239069933847692,0.0222329636157851,100,100,100,0.148415927220408,1
1830,"HH",-0.00156141090834623,NA,0.020279842012895,NA,100,100,NA,0.13668218899862,1
1830,"HH-ANT",-0.0183078519138534,-0.0291638423989753,0.0240161789172364,0.0224130782983738,100,100,100,0.136495898250342,1
1831,"HH",0.00640387652943116,NA,0.0203062831019381,NA,100,100,NA,0.141383591540191,1
1831,"HH-ANT",-0.0184301687889995,-0.0431174856031037,0.0240656090397535,0.0224251433646688,100,100,100,0.141839273893299,1
1832,"HH",0.00860937340182737,NA,0.0201256557841839,NA,100,100,NA,0.113565150487255,1
1832,"HH-ANT",-0.00338987160037595,-0.0212391311516785,0.0237456435325278,0.0223612739993024,100,100,100,0.113189669963197,1
1833,"HH",0.0186797812542416,NA,0.0202990198437601,NA,100,100,NA,0.13777265075042,1
1833,"HH-ANT",0.0396359244381006,0.0363109124301442,0.0240553047106611,0.0224335302627747,100,100,100,0.139037809876493,1
1834,"HH",0.0233136223509098,NA,0.0202157845232044,NA,100,100,NA,0.137192674400587,1
1834,"HH-ANT",0.025306513148425,0.00346501280527704,0.0239464318506099,0.0223397274333566,100,100,100,0.137277944770485,1
1835,"HH",0.00609327381530262,NA,0.0202609509510778,NA,100,100,NA,0.138606256375345,1
1835,"HH-ANT",0.00796708132859555,0.00325434819117137,0.0240018538160804,0.0223848553553796,100,100,100,0.138555624151579,1
1836,"HH",-0.00731574564871617,NA,0.0204446043910714,NA,100,100,NA,0.155897027439326,1
1836,"HH-ANT",-0.0169528528567668,-0.016595875286402,0.0242565745481908,0.0225325746890369,100,100,100,0.155472010621926,1
1837,"HH",-0.00940308758341803,NA,0.0203004991165689,NA,100,100,NA,0.161221536072702,1
1837,"HH-ANT",0.000135297273115843,0.0164074236493294,0.0241002485200169,0.0223567391624003,100,100,100,0.161012996734054,1
1838,"HH",0.0219373331464362,NA,0.0204154321676049,NA,100,100,NA,0.155879242965735,1
1838,"HH-ANT",0.0350998517634771,0.0227098591896231,0.0242253291749038,0.0225004431628412,100,100,100,0.155899891260815,1
1839,"HH",0.0320300463505876,NA,0.0201581311758202,NA,100,100,NA,0.124885171097551,1
1839,"HH-ANT",0.0402772393380266,0.014475442344676,0.0238373159052811,0.0223311005420213,100,100,100,0.124871795298631,1
1840,"HH",-0.0175092578468653,NA,0.0203825097198993,NA,100,100,NA,0.148259665993859,1
1840,"HH-ANT",-0.00271741177611145,0.0255947257573992,0.024171799981275,0.0224874146418951,100,100,100,0.148584729000369,1
1841,"HH",0.00396749319872244,NA,0.0204663435392421,NA,100,100,NA,0.150957636184911,1
1841,"HH-ANT",0.00635439512503968,0.00412182593026356,0.0242749844916193,0.0225731711988124,100,100,100,0.151070345864246,1
1842,"HH",0.0117990657581609,NA,0.0203229606074278,NA,100,100,NA,0.165037700727123,1
1842,"HH-ANT",0.0068779933775487,-0.00843742818741614,0.0241337027330728,0.0223726081375381,100,100,100,0.164796814099774,1
1843,"HH",0.00902174585162513,NA,0.0203382913595468,NA,100,100,NA,0.155389271405488,1
1843,"HH-ANT",0.0137690319297253,0.0081157245032767,0.0241375202139794,0.0224162843162202,100,100,100,0.155866731208026,1
1844,"HH",-0.00920116977986468,NA,0.020032976303704,NA,100,100,NA,0.108438264812758,1
1844,"HH-ANT",-0.0194334185815096,-0.0180842392085447,0.0236068432530641,0.0222909317734176,100,100,100,0.107753465276583,1
1845,"HH",-0.00873811697309437,NA,0.020253205325197,NA,100,100,NA,0.124169922864549,1
1845,"HH-ANT",-0.0106495118549707,-0.00335737804960194,0.0239449386957637,0.0224436210007324,100,100,100,0.124157768076123,1
1846,"HH",-0.0305757696978065,NA,0.0203061398375991,NA,100,100,NA,0.150563587530315,1
1846,"HH-ANT",-0.0284571066997671,0.00366092471803485,0.024085709613827,0.0223937136402088,100,100,100,0.150532189713462,1
1847,"HH",0.0386833956096108,NA,0.0204793130538232,NA,100,100,NA,0.178342640445513,1
1847,"HH-ANT",0.0315121934508326,-0.0122718399956301,0.0243396326798497,0.0225188953257258,100,100,100,0.178197326994806,1
1848,"HH",0.0248663522654584,NA,0.0202090388597705,NA,100,100,NA,0.150859981206483,1
1848,"HH-ANT",0.0128194684984219,-0.0208066807475047,0.0239707749531805,0.0222827097396257,100,100,100,0.150592564207388,1
1849,"HH",-0.0451764413570511,NA,0.0205856339586969,NA,0,0,NA,0.194787521395826,1
1849,"HH-ANT",-0.0391550188229081,0.01018295341599,0.0244896680983224,0.0226099881777218,100,100,100,0.195474621363984,1
1850,"HH",-0.0201600450223757,NA,0.0202439098205096,NA,100,100,NA,0.139415598165384,1
1850,"HH-ANT",-0.019566262116145,0.00103310285048973,0.0239848869900301,0.0223625375837486,100,100,100,0.139425399064642,1
1851,"HH",0.0219702572970272,NA,0.0200108041616031,NA,100,100,NA,0.114341430907084,1
1851,"HH-ANT",0.029930759670718,0.0140783245207233,0.023620090111505,0.0222248697527216,100,100,100,0.114152509822673,1
1852,"HH",0.00874137663869509,NA,0.0205146501477848,NA,100,100,NA,0.147273592543263,1
1852,"HH-ANT",0.00382811428171717,-0.00849528968026916,0.0243235317342535,0.0226400764676359,100,100,100,0.14751514506756,1
1853,"HH",-0.0158483075362678,NA,0.0201540407187125,NA,100,100,NA,0.122203408484528,1
1853,"HH-ANT",-0.0159329026203263,-0.000150162617401404,0.0238230978724815,0.0223414940436551,100,100,100,0.122246302976856,1
1854,"HH",-0.0222036992700212,NA,0.0203445488514353,NA,100,100,NA,0.141511892609882,1
1854,"HH-ANT",-0.0347044683137573,-0.0215687893811913,0.0241162234297183,0.022470152166288,100,100,100,0.142476778734707,1
1855,"HH",-0.0357974996959953,NA,0.0203966668771213,NA,100,100,NA,0.147951075741177,1
1855,"HH-ANT",-0.0547795837612971,-0.0328622136828415,0.0241822829378196,0.0225028154895397,0,0,100,0.147656082743318,1
1856,"HH",-0.0105684053326901,NA,0.0200915538521598,NA,100,100,NA,0.127649100153123,1
1856,"HH-ANT",-0.0148533264778104,-0.00750038307046266,0.023771417857886,0.0222414820057751,100,100,100,0.127735644993737,1
1857,"HH",0.0391218093709576,NA,0.0204331294021611,NA,100,100,NA,0.169417393826179,1
1857,"HH-ANT",0.0625033007020365,0.0401335492990589,0.0242713636095216,0.0224851328633397,0,0,100,0.169521335176073,1
1858,"HH",-0.0128582007959109,NA,0.0203435212248308,NA,100,100,NA,0.135852780661813,1
1858,"HH-ANT",-0.0143199019034289,-0.00253512777501039,0.0240914499913498,0.0224901715952312,100,100,100,0.135969040649377,1
1859,"HH",0.000412072194810003,NA,0.0200277019154735,NA,100,100,NA,0.116584763281821,1
1859,"HH-ANT",-0.0157344246125843,-0.0283372442532368,0.0236672311944291,0.022233709778083,100,100,100,0.117622534778077,1
1860,"HH",0.0313303906504036,NA,0.0202293178120252,NA,100,100,NA,0.147950490048599,1
1860,"HH-ANT",0.0438669632483838,0.0216937351795579,0.0239904494572083,0.0223154391788028,100,100,100,0.148052611215815,1
1861,"HH",0.00691386272363103,NA,0.020221677808384,NA,100,100,NA,0.139652403026299,1
1861,"HH-ANT",0.0109796242094698,0.0070321674962836,0.023962130406389,0.0223370737316343,100,100,100,0.139936819119822,1
1862,"HH",0.0324260055623138,NA,0.0201820738302686,NA,100,100,NA,0.127667918494847,1
1862,"HH-ANT",0.018149435827949,-0.0249997634586037,0.0238776114142053,0.0223444047831752,100,100,100,0.127882575732188,1
1863,"HH",0.0016627270942354,NA,0.0202283735027913,NA,100,100,NA,0.144503687522329,1
1863,"HH-ANT",-0.00453131033002349,-0.0107266152678095,0.0239820257785369,0.0223265298662982,100,100,100,0.144711797451795,1
1864,"HH",0.0340445171217038,NA,0.0204061684531288,NA,100,100,NA,0.151853742647721,1
1864,"HH-ANT",0.0403466716088171,0.0108909272403226,0.0242064867859459,0.0225024791773196,100,100,100,0.151949133387056,1
1865,"HH",0.00710486509823543,NA,0.0203302139546002,NA,100,100,NA,0.167617115119821,1
1865,"HH-ANT",0.0097226178526504,0.00447388779895449,0.0241472042332161,0.0223748440848204,100,100,100,0.167439689191765,1
1866,"HH",-0.00831928980625383,NA,0.0202336649981218,NA,100,100,NA,0.137053015263871,1
1866,"HH-ANT",-0.00930279958283128,-0.00170704120511799,0.0239667437260331,0.0223605315042471,100,100,100,0.137127094711208,1
1867,"HH",0.010486446954119,NA,0.0202807726848463,NA,100,100,NA,0.146550953723172,1
1867,"HH-ANT",0.017300377662112,0.0118021142229379,0.024046459745586,0.0223781127854936,100,100,100,0.146533846796583,1
1868,"HH",-0.0183708131154977,NA,0.0203319284543995,NA,100,100,NA,0.156467178201762,1
1868,"HH-ANT",-0.0101005314742898,0.0142342687531174,0.0241264828071604,0.0224045120946504,100,100,100,0.156109086977119,1
1869,"HH",0.0137622313655906,NA,0.0200147323967054,NA,100,100,NA,0.111825602138279,1
1869,"HH-ANT",0.0159418512315425,0.00386923312800365,0.0236162596890123,0.0222479328860261,100,100,100,0.111863540373517,1
1870,"HH",-0.0118719955281362,NA,0.0204114165248077,NA,100,100,NA,0.161400112140595,1
1870,"HH-ANT",-0.00735917272584698,0.00776573213089496,0.0242315924952643,0.0224810736279184,100,100,100,0.161326912394792,1
1871,"HH",-0.0199531768290124,NA,0.0202058145652679,NA,100,100,NA,0.121045199428341,1
1871,"HH-ANT",-0.0219205250848696,-0.00346465710332158,0.0238784302604499,0.0224073869149201,100,100,100,0.121093661367035,1
1872,"HH",-0.00926117598262714,NA,0.0201866360099264,NA,100,100,NA,0.115390144484596,1
1872,"HH-ANT",0.00438900392172519,0.0241089356686735,0.023822455604334,0.0224182641675334,100,100,100,0.114869921868985,1
1873,"HH",0.0205927172866312,NA,0.0202942466768132,NA,100,100,NA,0.139739207657499,1
1873,"HH-ANT",0.0247972878511223,0.00729068172866163,0.0240463690999329,0.0224186908296982,100,100,100,0.139959305041375,1
1874,"HH",-0.00366819825480403,NA,0.0201656346729298,NA,100,100,NA,0.144216363067376,1
1874,"HH-ANT",0.000631153589942018,0.0074512742602241,0.0239070047890997,0.0222564870390732,100,100,100,0.144292838651538,1
1875,"HH",-0.00709461137361545,NA,0.0203260395033917,NA,100,100,NA,0.149877066726551,1
1875,"HH-ANT",-0.00215007232186032,0.00851806814124668,0.0241100310062101,0.0224189373039249,100,100,100,0.150199576716386,1
1876,"HH",0.0107998077597493,NA,0.0201956402262902,NA,100,100,NA,0.139183695310271,1
1876,"HH-ANT",0.00819671995629802,-0.00450837779317024,0.023929439756393,0.0223091869501668,100,100,100,0.139352743131629,1
1877,"HH",-0.00603177595847348,NA,0.0203155522184389,NA,100,100,NA,0.145044216540713,1
1877,"HH-ANT",0.00964822926623428,0.0265521478231441,0.0240634395591842,0.0224171649335974,100,100,100,0.142769796800566,1
1878,"HH",0.00547047171056271,NA,0.0201513678933927,NA,100,100,NA,0.137651873441408,1
1878,"HH-ANT",-0.0043242295767929,-0.0170399970109064,0.0238722162581661,0.0222646384909245,100,100,100,0.137706037960162,1
1879,"HH",-0.0256387411592617,NA,0.0201673205108861,NA,100,100,NA,0.13399498602928,1
1879,"HH-ANT",-0.0307897623088225,-0.00896404427418452,0.0238774823383765,0.0222974459320407,100,100,100,0.133802721164469,1
1880,"HH",-0.0357665835468184,NA,0.0203124302896563,NA,100,100,NA,0.138402328397682,1
1880,"HH-ANT",-0.0200951979095767,0.0272507276024645,0.0240573659322814,0.0224425553438487,100,100,100,0.138009796672929,1
1881,"HH",0.00300547475717591,NA,0.0201506571826769,NA,100,100,NA,0.130025164265371,1
1881,"HH-ANT",0.0316682783889788,0.0500806159842991,0.0238515929831689,0.0222967255574952,100,100,0,0.130594332980097,1
1882,"HH",-0.0255264084822608,NA,0.0201995819668886,NA,100,100,NA,0.136065345539675,1
1882,"HH-ANT",-0.0216932930343957,0.00667442093583923,0.0239229257099147,0.0223256596884403,100,100,100,0.13602088866538,1
1883,"HH",0.0180231740485558,NA,0.02023404211239,NA,100,100,NA,0.149724677024385,1
1883,"HH-ANT",0.0208032096449587,0.00478484319926614,0.0239984393914328,0.0223148878774279,100,100,100,0.149557051213395,1
1884,"HH",-0.0214529545545526,NA,0.0202319219537364,NA,100,100,NA,0.145168947795529,1
1884,"HH-ANT",-0.0589461001629255,-0.0649767812085698,0.0239813460349114,0.0223242418141564,0,0,0,0.144986737704107,1
1885,"HH",0.00410463811745852,NA,0.0202821015991793,NA,100,100,NA,0.124359421206891,1
1885,"HH-ANT",0.00171006031523645,-0.00417481714297314,0.0239818341562226,0.022476260060573,100,100,100,0.124558688956303,1
1886,"HH",0.0150530367878603,NA,0.0203949681981146,NA,100,100,NA,0.148882701238211,1
1886,"HH-ANT",0.0103443262748765,-0.00812690623661492,0.0241878006759579,0.0224997179517948,100,100,100,0.149143744924695,1
1887,"HH",-0.0125696163672403,NA,0.0199166312734536,NA,100,100,NA,0.0976186996438876,1
1887,"HH-ANT",-0.0144356148487535,-0.00335040717517248,0.0234187813875905,0.0222569946366975,100,100,100,0.0975417497833754,1
1888,"HH",-0.016467213230339,NA,0.0201740486547458,NA,100,100,NA,0.12910195602145,1
1888,"HH-ANT",-0.012157254440874,0.00754015012672735,0.0238720540950951,0.0223282138443822,100,100,100,0.129172842892065,1
1889,"HH",0.00358035568368931,NA,0.0202101614729803,NA,100,100,NA,0.130131320544578,1
1889,"HH-ANT",0.0160615826680495,0.0217344676713245,0.0239242534893802,0.0223658499837645,100,100,100,0.130840872885813,1
1890,"HH",-0.0158011471975182,NA,0.0200375563401662,NA,100,100,NA,0.11184469500431,1
1890,"HH-ANT",-0.0289272668025114,-0.023188377908919,0.0236300009756275,0.0222705389558502,100,100,100,0.111137823914986,1
1891,"HH",0.00229210392247279,NA,0.0201808670198872,NA,100,100,NA,0.116249910173935,1
1891,"HH-ANT",0.00301620880030372,0.00128084458600739,0.0238289009552126,0.0224085965198429,100,100,100,0.116295326661012,1
1892,"HH",0.00916323028272908,NA,0.0202091364818985,NA,100,100,NA,0.127185316293912,1
1892,"HH-ANT",-0.00226070932301651,-0.0200181055517103,0.0239063457632265,0.0223775478314834,100,100,100,0.127302782363659,1
1893,"HH",0.0161576265599003,NA,0.0204691632868126,NA,100,100,NA,0.190378880749198,1
1893,"HH-ANT",-0.00078112174553927,-0.0289034254892809,0.0243441835620842,0.022486058903212,100,100,100,0.190422778294222,1
1894,"HH",0.0092129274952424,NA,0.0203291790538802,NA,100,100,NA,0.152281149731653,1
1894,"HH-ANT",0.00558337218512156,-0.00626716899326111,0.0241162949884281,0.0224142668805593,100,100,100,0.152215257169727,1
1895,"HH",0.00101814467364194,NA,0.020139553759725,NA,100,100,NA,0.127217796714926,1
1895,"HH-ANT",0.0288097423243476,0.0484780167105047,0.023803174515959,0.022291239819066,100,100,0,0.125575385609306,1
1896,"HH",0.0424847574110789,NA,0.0201902192405555,NA,0,0,NA,0.138531891011779,1
1896,"HH-ANT",0.073651110963629,0.0541997699942434,0.0239183973197581,0.0223032197612401,0,0,0,0.138637945582558,1
1897,"HH",-0.0166637429837835,NA,0.0203721968044637,NA,100,100,NA,0.123259616332539,1
1897,"HH-ANT",-0.0267465768669794,-0.0177219857884096,0.0240827030060497,0.0225853847732916,100,100,100,0.12353348714707,1
1898,"HH",0.0162660119443967,NA,0.0200003789237707,NA,100,100,NA,0.107641897288457,1
1898,"HH-ANT",0.00840814079788937,-0.0137404394781501,0.0235628690763042,0.0222590881899546,100,100,100,0.106840317537101,1
1899,"HH",0.00685954296650916,NA,0.0203178134968921,NA,100,100,NA,0.135252532764533,1
1899,"HH-ANT",0.004427438203798,-0.00422805918285687,0.0240599335545152,0.0224636460210726,100,100,100,0.135393211405002,1
1900,"HH",-0.011766089904764,NA,0.0203687629496174,NA,100,100,NA,0.136932037589271,1
